2022,07,091352,002,0034,12,08,8,1,22071208,10,1,2, ,2,28,10,5, ,8,8,10,7,2022,16,7,2022,22,7,1993,1, , , , , , , , , , , , , , ,381,4321,3,5,1,12,99,3,2022,0,8,8,8,8,10,4,46,1, ,1,2,4,1100,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,3,4,1,1100,0,0,0,0,0,1100,1100,1,1788.53605460989
2022,07,091089,002,0055,11,08,8,1,22071108,9,1,2, ,2,52,10,5, ,8,8,26,6,2022,2,7,2022,31,8,1969,2,1, , , , , , , , , , , , , ,247,8510,3,2,2, ,99,5,1990,0,0,0,0,0,0,0,0,2,30,1,2,4,1400,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1400,0,0,0,0,0,1400,1400,1,387.872019351119
2022,07,091521,002,0074,11,08,8,1,22071108,3,1,2, ,1,22,5,2, ,8,8,10,7,2022,16,7,2022,9,1,2000,1, , , , , , , , , , , , , , ,927,4789,2, ,1,1,2,2,2020,0,4,4,4,4,4,4,24,1, ,1,1, , , ,1200,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,5,4,1,0,0,1200,0,0,0,1200,1200,1,1446.90798392656
2022,08,091083,001,0011,11,07,8,1,21081107,11,1,2, ,2,34,6,5, ,7,7,24,7,2022,30,7,2022,24,8,1987,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,1,5,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,385.555502596518
2022,07,091774,001,0017,11,07,8,1,22071107,5,2, ,1,2,74,3,1, ,7,7,17,7,2022,23,7,2022,10,6,1948,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,9,2, , ,0, ,1,6,0,0,0,0,0,0,1,1,1,4, , , , , , , , ,1,387.872019351119
2022,07,091017,002,0039,11,07,8,1,22071107,3,1,2, ,2,35,7,2, ,7,7,3,7,2022,9,7,2022,16,4,1987,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,9,2, , ,0, ,1,6,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,406.409159315343
2022,07,018072,003,0054,12,07,8,1,21071208,10,1,2, ,1,16,5,2, ,7,7,26,6,2022,2,7,2022,10,4,2006,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , ,0, ,2,5,0,0,0,0,0,0,1,4,4,4, , , , , , , , ,1,530.151684229186
2022,09,092368,002,0028,11,07,8,1,22091107,5,1,2, ,2,62,5,2, ,7,7,28,8,2022,3,9,2022,9,6,1960,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,2,1,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,605.541094303442
2022,08,023819,003,0077,11,07,8,1,22081107,5,1,2, ,2,83,4,5, ,7,7,24,7,2022,30,7,2022,21,12,1938,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,1,1,0,0,0,0,0,0,1,1,1,4, , , , , , , , ,1,651.025550480711
2022,09,092249,002,0029,11,07,8,1,22091107,9,1,2, ,2,29,9,4, ,7,7,21,8,2022,27,8,2022,8,6,1993,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , ,0, ,1,6,0,0,0,0,0,0,1,7,1,4, , , , , , , , ,1,686.630698919826
2022,07,090766,001,0012,11,07,8,1,21071107,9,1,2, ,2,60,5,1, ,7,7,19,6,2022,25,6,2022,20,12,1961,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,1,6,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,798.576526020412
2022,08,092197,002,0044,11,07,8,1,22081107,10,1,2, ,1,15,5,2, ,7,7,14,8,2022,20,8,2022,25,8,2007,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2, ,0, ,1,6,0,0,0,0,0,0,1,4,4,4, , , , , , , , ,1,926.261152456434
2022,07,091966,001,0014,11,07,8,1,21071107,10,1,2, ,2,15,5,2, ,7,7,3,7,2022,9,7,2022,25,10,2006,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , ,0, ,2,6,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,936.087492052548
2022,07,091616,002,0043,11,02,8,1,22071102,3,1,2, ,2,28,1, , ,2,7,10,7,2022,16,7,2022,29,9,1993,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,7,2, , , , ,2,5,1,0,1,0,1,1,0,6,7,4, , , , , , , , ,1,1126.11529364327
2022,09,021601,003,0125,11,07,8,1,21091107,4,1,2, ,2,25,5,4, ,7,7,28,8,2022,3,9,2022,25,2,1997,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, ,0, ,1,6,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,1128.48250704389
2022,09,091312,002,0045,11,07,8,1,22091107,3,1,2, ,2,38,5,3, ,7,7,28,8,2022,3,9,2022,7,7,1984,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, ,0, ,1,6,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,1285.59741642554
2022,08,090891,001,0025,11,07,8,1,21081107,5,1,2, ,2,74,8,3, ,7,7,31,7,2022,6,8,2022,15,3,1948,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,1,2, ,0, ,1,1,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,1474.13720045404
2022,07,090800,002,0027,11,07,8,1,22071107,6,1,2, ,2,60,6,5, ,7,7,19,6,2022,25,6,2022,15,4,1962,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,1,6,0, ,1,5,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,1597.15305204082
2022,09,018597,003,0065,11,07,8,1,21091107,10,1,2, ,2,14,5,1, ,7,7,4,9,2022,10,9,2022,1,6,2008,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , ,0, ,2,1,0,0,0,0,0,0,1,8,4,4, , , , , , , , ,1,1935.39192068905
